State,Campaigns,Status,Type,Targeting,Campaign bidding strategy,Start date,End date,Portfolio,Budget(USD),Top-of-search IS,Cost type,Impressions,Clicks,CTR,Spend(USD),CPC(USD),DPV,Orders,Sales(USD),ACOS,ROAS,NTB orders,% of orders NTB,NTB sales(USD),% of sales NTB,Viewable impressions,VCPM(USD),Video first quartile,Video midpoint,Video third quartile,Video complete,Video unmute,VTR,vCTR,CPM(USD)
ENABLED,76TT26NUS1R8-4G_SY,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,7/30/21,,Synology Ads,1.00,<5%,CPC,2057,2,0.001,1.10,0.55,0,1,20.99,0.0524,19.0818,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP10NUS2R8-8GK2,CAMPAIGN_STATUS_ENABLED,SP,AUTOMATIC,Dynamic bids - down only,8/4/21,,78AP10 Group,1.00,<5%,CPC,1372,2,0.0015,1.20,0.60,0,1,19.99,0.06,16.6583,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,78AP10NUS2R8-8GK2-Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/4/21,,78AP10 Group,1.00,<5%,CPC,1728,2,0.0012,1.36,0.68,0,1,28.99,0.0469,21.3162,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT18NUSL1R8-4G.SY_Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,8/6/21,,Synology Ads,1.00,<5%,CPC,924,1,0.0011,0.55,0.55,0,1,29.98,0.0183,54.5091,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT24NUS1R8-8G_Low Manual,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,9/7/21,,76TT24 Group,1.00,<5%,CPC,1017,2,0.002,1.00,0.50,0,1,34.79,0.0287,34.79,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT26NUS2R8-16GK2_Search,CAMPAIGN_STATUS_ENABLED,SP,MANUAL,Dynamic bids - down only,12/1/21,,3-NP66 Ads,3.00,9.88056460369164%,CPC,2656,6,0.0023,5.32,0.89,0,1,56.99,0.0933,10.7124,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,SSD Brand Ads,CAMPAIGN_STATUS_ENABLED,SB,MANUAL,,1/29/21,,Brand Ads,3.00,<5%,,17952,17,0.0009,6.37,0.37,0,1,18.79,0.339,2.9498,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,76TT DDR3 Brand,CAMPAIGN_STATUS_ENABLED,SB,MANUAL,,6/28/21,,Brand Ads,3.00,11.812997430594724%,,8019,16,0.002,6.20,0.39,0,1,21.99,0.2819,3.5468,1,1,21.99,1,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,High Potential ASINs_Timetec_SB_Stores_AO 06-30-2021 2f8d,CAMPAIGN_STATUS_ENABLED,SB,MANUAL,,6/30/21,,Brand Ads,3.00,5.608356879869851%,,6617,7,0.0011,4.21,0.60,0,1,29.99,0.1404,7.1235,1,1,29.99,1,0,0.00,0,0,0,0,0,0,0,0.00
ENABLED,VCB_PKMD4U32C16CHB8GK2_A2,CAMPAIGN_STATUS_ENABLED,SBV,MANUAL,Dynamic bids - down only,2/23/22,,5-Pinnacle Ads,2.00,<5%,CPC,1931,5,0.0026,1.94,0.39,0,1,66.99,0.029,34.5309,0,0,0.00,0,211,9.19,0,0,0,0,0,0,0,0.00
